Title,rating,reviewCount,website,phoneNumber,address,monday,tuesday,wednesday,thursday,friday,saturday,sunday,latitude,longitude
Matriarch Tattoo,,,https://www.instagram.com/matriarchtattoo/,+27 81 058 0367,Shop 88 - Oxford Village Center - 9 Old Main Rd - Hillcrest - Durban - 3610 - South Africa,Closed,11a.m. - 6p.m.,11a.m. - 6p.m.,11a.m. - 6p.m.,11a.m. - 6p.m.,11a.m. - 6p.m.,Closed,-29.7888125,30.772937499999998
Morning Star Tattoo And Piercing,5.0,3,,+27 60 806 0290,Shop 112C - Coveway Mtwalume Beach Mtwalume Beach Mtwalume - Hibberdene - 4128 - South Africa,8a.m. - 5p.m.,8a.m. - 5p.m.,8a.m. - 5p.m.,8a.m. - 5p.m.,8a.m. - 5p.m.,8a.m. - 3p.m.,8a.m. - 2p.m.,-30.490562500000003,30.632312499999998
Jolly Roger Ink Asylum,,,,+27 73 876 5851,95 Goodwood Rd - Mahogany Ridge - Pinetown - 3608 - South Africa,,,,,,,,-29.8220625,30.813187500000012
Nix Ink Custom Tattoo Studio,5.0,4,https://nix-ink-custom-tattoo-studio.business.site/?utm_source=gmb&utm_medium=referral,+27 78 260 4961,Shop 17 - Kingfisher Square - 20 Hely Hutchinson Rd - Mtunzini - 3867 - South Africa,Closed,9a.m. - 4p.m.,9a.m. - 4p.m.,9a.m. - 4p.m.,9a.m. - 4p.m.,9a.m. - 12p.m.,Closed,-28.949937500000004,31.75768749999999
Eagle Tattoos,,,,+27 31 765 7833,Shop 24 Richdens Village Ctr - Old Main Rd - Hilldene - Hillcrest - 3610 - South Africa,,,,,,,,-29.7800625,30.759937499999992
Jono'S Physiques Ink,,,,,70b Sutherland Rd - Pinetown NU - Waterfall - 3610 - South Africa,,,,,,,,-29.7424375,30.80731250000001
Toxic Ink,,,,+27 32 438 3880,9 Edmund Morewood St - Trurolands - Tongaat - 4400 - South Africa,,,,,,,,-29.573062500000006,31.10618749999999
Kingpin Ink Tattoos,,,,+27 84 073 9482,8 Rainmaker Pl - Rainham - Phoenix - 4068 - South Africa,,,,,,,,-29.7274375,31.025812500000015
Cebo'S Tattoo Studio/Internet Cafe,4.3,10,,+27 84 696 2866,Nubian Ave - Nsimbini area - Durban - 4091 - South Africa,9a.m. - 8p.m.,9a.m. - 8p.m.,9a.m. - 8p.m.,9a.m. - 8p.m.,8a.m. - 10p.m.,10a.m. - 4p.m.,10a.m. - 7p.m.,-29.8534375,30.952187499999994
Maine_Mare_Tattoos,5.0,1,,+27 81 332 5111,4 Hillview Pl - Eastwood - Pietermaritzburg - 3201 - South Africa,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,8a.m. - 5p.m.,-29.580062500000004,30.4254375
Hill Tribe,5.0,2,,,21 Bond St - Mount Moreland - 4339 - South Africa,,,,,,,,-29.6364375,31.089187499999994
Havoc Ink Tattoo And Piercing Studio,,,,+27 31 765 7833,Shop 24 Richdens Village Centre - Old Main Road - Hillcrest - 3650 - South Africa,,,,,,,,-29.7798125,30.7631875
Tattoo Artist,,,,,Hilldene - Hillcrest - 3610 - South Africa,,,,,,,,-29.7888125,30.7728125
Henna By Sumayya J - Durban,,,,+27 76 092 5400,Lilian Ngoyi Rd - Morningside - Durban - 4001 - South Africa,,,,,,,,-29.818687500000003,31.02206250000002
Mbp Artistic Art & Tattoo Studio,4.6,22,https://mbp-artistic-art-tattoo-studio.business.site/?utm_source=gmb&utm_medium=referral,+27 81 205 8047,Makhala Street - Phuthaditjhaba-A - Phuthaditjhaba - 9869 - South Africa,8a.m. - 5p.m.,8a.m. - 5p.m.,8a.m. - 5p.m.,8a.m. - 5p.m.,8a.m. - 5p.m.,8a.m. - 5p.m.,Closed,-28.5261875,28.809937500000004
Ink Slave,,,https://ink-slave.business.site/?utm_source=gmb&utm_medium=referral,+27 84 551 6742,Room 406 floor number 4 - West Street - 330 pioneer place - Durban Central - Durban - 4000 - South Africa,9a.m. - 8a.m.,9a.m. - 8p.m.,9a.m. - 8p.m.,9a.m. - 8p.m.,9a.m. - 8p.m.,9a.m. - 9p.m.,10a.m. - 7a.m.,-29.858062500000003,31.023312500000017
Santana Tattoo Artist Durban Matunhire,,,,+27 71 765 6813,8th floor - Room 817 - 330 West St - Durban Central - Durban - 4001 - South Africa,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,-29.8581875,31.023437500000014
Skinart Tattoo Training,5.0,6,https://www.skinart.co.za/,+27 72 151 8259,1 King Shaka Ave - Point - Durban - 3610 - South Africa,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,-29.867312500000004,31.046312499999985
Inked By Zunai Tattoo And Piercing Studio,,,,+27 72 044 9458,Shop No. G8 - 250 Umhlanga Rocks Dr - Umhlanga - Durban - 4051 - South Africa,Closed,10a.m. - 7:30p.m.,10a.m. - 7:30p.m.,10a.m. - 7:30p.m.,10a.m. - 7:30p.m.,10a.m. - 7:30p.m.,10a.m. - 5p.m.,-29.735062499999998,31.064312499999986
The Inkubus Tattoo & Piercings,,,,+27 64 055 5662,Dolphin Coast - South Africa,,,,,,,,-29.526312499999996,31.19831250000003
EuroSignz Tattoos,5.0,3,https://euro-signz-tattoos.business.site/?utm_source=gmb&utm_medium=referral,+27 83 760 4777,116 Caspian St - Westcliff - Durban - 4092 - South Africa,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,-29.909937500000005,30.89218749999999
Dark Ink Tattoos,,,https://www.facebook.com/DarkInkTattoosbyElieAchkar/,,23 Silver Willow Rd - Springfield - Durban - 1234 - South Africa,,,,,,,,-29.8169375,31.006562499999987
Kaykeo Tattoo Supply,1.0,1,business.site,+27 84 995 2989,2 Allagappa Rd - Motala Heights - Pinetown - 3610 - South Africa,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 2p.m.,-29.809937500000004,30.830437500000002
Artura Tattoo Studio,,,,,170 Peter Brown Dr - Athlone - Pietermaritzburg - 3201 - South Africa,,,,,,,,-29.5786875,30.340812500000013
Nemesis Tattoo,,,,,8 Midmar Rd - Burlington Heights - Queensburgh - 4093 - South Africa,,,,,,,,-29.900062500000004,30.89218749999999
Nguni Tribe Tattoos,4.0,1,,+27 67 159 8839,29.870351251704037 - 30.804138113660606 - Chestnut Cres - Mariannhill - Pinetown - 3610 - South Africa,9a.m. - 5p.m.,Closed,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 1p.m.,-29.870437499999994,30.804312499999995
Aphrodite Art Tattoos,,,,,87 Ridge Rd - The Wolds - New Germany - 3610 - South Africa,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,-29.792562499999995,30.86618749999998
Alpha Assassin Tattoo,,,,,9 Old Main Rd - Hilldene - Hillcrest - 3650 - South Africa,,,,,,,,-29.788562499999998,30.772687500000004
Inkking Tattoos,,,,+27 74 315 9046,57 Spearman Rd - Sydenham - Durban - 4091 - South Africa,11a.m. - 5p.m.,11a.m. - 5p.m.,11a.m. - 5p.m.,11:30a.m. - 5p.m.,11a.m. - 5p.m.,11a.m. - 5p.m.,11a.m. - 5p.m.,-29.831312500000003,30.9784375
Shape Shift Ink,,,,,7 Arbuthnot St - Scottburgh - 4180 - South Africa,,,,,,,,-30.2851875,30.756937500000006
Quiet Bizarre Tattoos & Piercings,4.7,3,quietbizarre.com,+27 76 654 0189,251 Seapark Centre - Casuarina Rd - Sea Park - Port Shepstone - 4241 - South Africa,Closed,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 4p.m.,Closed,-30.699312500000005,30.489812499999985
Raw Ink Private Tattoo Sessions,,,https://raw-ink-private-tattoo-sessions.business.site/?utm_source=gmb&utm_medium=referral,+27 65 895 6842,247 Hawk Rd - Verulam - Durban - 4340 - South Africa,10a.m. - 6p.m.,10p.m. - 12a.m.,12a.m. - 6p.m.,10a.m. - 6p.m.,10a.m. - 6p.m.,10a.m. - 8p.m.,Closed,-29.660562500000005,31.0613125
Inkmaster Tattos,,,,+27 64 013 5626,Balcomb St - Stanger Central - KwaDukuza - 4450 - South Africa,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,Open 24 hours,10a.m. - 5p.m.,10a.m. - 5p.m.,-29.3363125,31.28293749999999
Tattoo Artist,,,https://andrewmichaelspsychic.site.live/,+27 74 409 0265,107 Dowland Ave - Memorial Park - Durban - 4092 - South Africa,,,,,,,,-29.889312500000003,30.937687499999996
Out The Gutter Ink,5.0,1,,+27 81 829 9854,62 740 Rd - Chatsworth - Durban - 4092 - South Africa,10a.m. - 11p.m.,9a.m. - 11p.m.,9a.m. - 11p.m.,9a.m. - 11p.m.,9a.m. - 10p.m.,9a.m. - 10p.m.,9a.m. - 10p.m.,-29.919562500000005,30.870312499999997
Alice Tattoos,4.9,72,,+27 71 462 1132,Shop 28b - at Berea mall (its upstairs - 16 Pearce St - Berea - East London - 5241 - South Africa,9a.m. - 7p.m.,9a.m. - 7p.m.,9a.m. - 7p.m.,9a.m. - 7p.m.,9a.m. - 7p.m.,9a.m. - 7p.m.,Closed,-32.9928125,27.910937500000003
Body Marked Tattoos,4.6,50,,+27 79 624 8123,6 Frieda St - Daspoort - Pretoria - 0019 - South Africa,9a.m. - 5p.m.,9a.m. - 8p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,-32.971937499999996,27.86818750000002
Shockers Ink Tattoo'S,4.7,36,,+27 74 362 9744,10 Frank St - Newton Park - Gqeberha - 6055 - South Africa,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,Closed,-33.94731250000001,25.557562500000003
P.E Polynesian Tattoos,5.0,203,https://m.facebook.com/login.php?next=https%3A%2F%2Fm.facebook.com%2FP.E.POLYNESIAN.TATTOOS%2F&refsrc=deprecated&_rdr,+27 76 476 7704,50 Fordyce Rd - Walmer - Gqeberha - 6070 - South Africa,Closed,10a.m. - 6p.m.,10a.m. - 6p.m.,10a.m. - 6p.m.,10a.m. - 6p.m.,10a.m. - 6p.m.,Closed,-33.974812500000006,25.604312499999978
Flhat Ink,4.9,41,flhatink.co.za,+27 60 518 4964,"Flhat ink,Unit 3 - One - Strand St - Central - Plettenberg Bay - 6600 - South Africa",7:30a.m. - 7:30p.m.,7:30a.m. - 7:30p.m.,7:30a.m. - 7:30p.m.,7:30a.m. - 7:30p.m.,7:30a.m. - 7:30p.m.,7:30a.m. - 7:30p.m.,7:30a.m. - 7:30p.m.,-34.05643750000001,23.37056249999999
Tattoo Lushian ( Pure Prophecy),4.9,26,,+27 63 089 9713,Louis Fourie Rd - De Bakke - Mossel Bay - 6500 - South Africa,Closed,11a.m. - 6p.m.,11a.m. - 6p.m.,11a.m. - 6p.m.,11a.m. - 6p.m.,11a.m. - 6p.m.,Closed,-34.17268750000001,22.12343750000001
Black Ink Artists,5.0,56,https://www.instagram.com/black_ink_artists/,+27 41 492 3614,152 Main Rd - Walmer - Gqeberha - 6070 - South Africa,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 5p.m.,10a.m. - 3p.m.,-33.980312500000004,25.581562500000004
Bayview'S Redliquid Tattoo And Body Piercing Studio,4.4,66,https://bayviews-redliquid-tattoo-and-body-piercing-studio.business.site/?utm_source=gmb&utm_medium=referral,+27 72 046 0744,Shop 1 Adel centre - 10 Newton St - Newton Park - Gqeberha - 6045 - South Africa,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,Closed,-33.949562500000006,25.57293750000001
Galway Ink Tattoo,4.9,96,galwayink.co.za,+27 76 825 9108,Unit 2 - Manor Hastings - 21 Heugh Rd - Walmer - Gqeberha - 6070 - South Africa,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 4p.m.,Closed,-33.975187500000004,25.610437499999975
Ink Roots Tattoo Studio,4.9,25,https://ink-roots-tattoo-studio.business.site/?utm_source=gmb&utm_medium=referral,+27 73 554 5565,44 Jwara St - Motherwell - Gqeberha - 6211 - South Africa,Closed,7:30a.m. - 10p.m.,7:30a.m. - 10p.m.,7:30a.m. - 10p.m.,7:30a.m. - 10p.m.,7:30a.m. - 10p.m.,7:30a.m. - 1p.m.,-33.7918125,25.61618749999998
East Coast Kustoms,4.3,215,eastcoasttattoos.co.za,+27 41 492 0423,Shop LG 90 - Baywest City Food Court - 100 Baywest Blvd - Hunters Retreat - Gqeberha - 6017 - South Africa,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 5p.m.,-33.951687500000006,25.462687499999973
The Black Lab Tattoo Studio,4.8,24,https://www.facebook.com/TheBlackLabTattooStudio/,+27 76 913 2453,6 Point Rd - Mossel Bay - 6500 - South Africa,Closed,Closed,10a.m. - 4p.m.,10a.m. - 4p.m.,10a.m. - 4p.m.,10a.m. - 4p.m.,11a.m. - 4p.m.,-34.1856875,22.158437500000005
Divs Tattoo And Piercing,4.4,22,local-info.co.za,+27 84 512 7999,Market street - George walk - Market St - George - 6529 - South Africa,10a.m. - 4p.m.,10a.m. - 4p.m.,10a.m. - 4p.m.,10a.m. - 4p.m.,10a.m. - 4p.m.,10a.m. - 1p.m.,Closed,-33.9610625,22.458562499999985
Southern Lights Tattoos And Piercings,5.0,28,business.site,+27 63 319 2280,45 Da Gama Rd - Wavecrest - Jeffreys Bay - 6330 - South Africa,,,,,,,,-34.0490625,24.923312500000023
Inkspired Tattoos,4.8,109,https://inkspired-tattoos.business.site/,+27 81 578 3921,Summerstrand - Gqeberha - 6065 - South Africa,Closed,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,Closed,-33.9938125,25.664437500000005
Candy Ink Tattoos,5.0,20,https://www.facebook.com/candyinktattoos/,+27 84 375 5368,7 Baldwin Rd - Highgate - East London - 5247 - South Africa,Closed,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9:30a.m. - 3p.m.,Closed,-32.9694375,27.877687499999993
Pleasure House Tattoos,4.8,64,https://www.facebook.com/JasonInkedYou,+27 65 936 9845,13 3rd Ave - Newton Park - Gqeberha - 6001 - South Africa,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,Closed,-33.9430625,25.57006250000002
Nine Lives Tattoos,4.9,148,https://www.facebook.com/ninelivestattoos/,+27 68 538 9956,66A Westbourne Road - Richmond Hill St - Gqeberha - 6006 - South Africa,Closed,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,Closed,-33.9603125,25.6034375
Sailor Joe'S Tattoo Studio,5.0,19,https://www.facebook.com/SailorJoesTattoo/,+27 84 987 4402,29 Springs St - Mosel - Kariega - 6229 - South Africa,Closed,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,10a.m. - 11:30p.m.,10a.m. - 11:30p.m.,Closed,-33.7514375,25.406937500000012
Third Oracle Tattoo,5.0,22,https://www.instagram.com/thirdoraclesacredtattoo/,+27 72 400 3110,Trinidad Dr - Marina Martinique - Jeffreys Bay - 2090 - South Africa,,,,,,,,-34.0703125,24.9134375
Wicked Ink Tattoos El,4.4,63,https://www.facebook.com/wickedinkel,+27 64 482 6578,5 Franklin Cres - Gonubie - East London - 5256 - South Africa,Closed,11a.m. - 5p.m.,11a.m. - 5p.m.,11a.m. - 5p.m.,11a.m. - 5p.m.,9:30a.m. - 7p.m.,10a.m. - 2p.m.,-32.9546875,27.99843750000001
Real Art Tattoo Studio,4.6,9,https://www.facebook.com/odnRealartstudio/,+27 79 730 8950,Cnr of Voortrekker and - High St - Oudtshoorn - 6628 - South Africa,6:30a.m. - 5p.m.,9a.m. - 4:30p.m.,9a.m. - 4p.m.,9a.m. - 4:30p.m.,9a.m. - 4p.m.,9a.m. - 1p.m.,Closed,-33.5929375,22.204312499999972
E.C Ink,4.4,13,,+27 76 826 8886,3-1 7th St - Gonubie - East London - 5256 - South Africa,,,,,,,,-32.934312500000004,28.006687499999984
Tattoos By Mj,4.8,10,,+27 66 230 4525,21A Burt Dr - Newton Park - Gqeberha - 6045 - South Africa,8a.m. - 12p.m.,7:30a.m. - 5p.m.,7:30a.m. - 5p.m.,7:30a.m. - 5p.m.,7:30a.m. - 5p.m.,8a.m. - 2p.m.,Closed,-33.93956250000001,25.56568750000001
Black Dahlia Tattoos,4.9,27,blackdahliatattoos.co.za,+27 78 766 7445,Shop 6c Brookes on the Bay - Summerstrand - Gqeberha - 6070 - South Africa,Closed,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 3p.m.,-33.977937499999996,25.649937500000007
White Haus Tattoo Lounge,4.9,18,,+27 68 548 8312,26 12th Ave - Gonubie - East London - 5256 - South Africa,9a.m. - 8p.m.,9a.m. - 8p.m.,9a.m. - 8p.m.,9a.m. - 8p.m.,9a.m. - 8p.m.,9a.m. - 8p.m.,9a.m. - 5p.m.,-32.9429375,28.017937500000002
Toxic Ink Tattoo Studios,4.9,16,http://toxicinktattoostudios.com/,+27 67 829 8127,8920 nu4 Mdantsane - East London - 5219 - South Africa,9a.m. - 8p.m.,9a.m. - 8p.m.,9a.m. - 8p.m.,9a.m. - 8p.m.,9a.m. - 8p.m.,9a.m. - 8p.m.,12a.m. - 8:30p.m.,-32.925812500000006,27.750312499999993
Eastside Ink Sa,4.8,32,https://www.facebook.com/eastsideinksa,+27 76 811 8146,21A Vincent Rd - Vincent - East London - 5217 - South Africa,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9:30a.m. - 3p.m.,Closed,-32.9790625,27.9026875
Inkwell Tattoo Studio,5.0,13,,+27 67 047 6034,1 Colleen Ave - Fairview - Gqeberha - 6070 - South Africa,9:30a.m. - 5:30p.m.,9:30a.m. - 5:30p.m.,9:30a.m. - 5:30p.m.,9:30a.m. - 5:30p.m.,9:30a.m. - 5:30p.m.,9:30a.m. - 3p.m.,Closed,-33.973062500000005,25.53043749999999
Kirsty Iversen ÂTattooartist Â Port Elizabeth,5.0,50,,+27 41 581 1132,222 Main Rd - Walmer - Gqeberha - 6065 - South Africa,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 12p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,Closed,-33.9828125,25.57206250000003
Styx + Bones Tattoos,4.9,7,,+27 41 373 1967,74 Westbourne Rd - Fiveways - Gqeberha - 6006 - South Africa,8:30a.m. - 5:30p.m.,8:30a.m. - 5:30p.m.,8:30a.m. - 5:30p.m.,8:30a.m. - 5:30p.m.,8:30a.m. - 5:30p.m.,8:30a.m. - 5:30p.m.,Closed,-33.9601875,25.60293749999998
Black Dog Tattooing,5.0,6,https://www.facebook.com/blackdogtattooing,+27 78 484 8479,43 Fraser St - Groenvallei - Sedgefield - 6572 - South Africa,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,11a.m. - 3p.m.,-34.0230625,22.821187500000022
The Tattoo Shop,4.6,11,https://www.facebook.com/TheTattooShopMosselBay?_rdc=1&_rdr,+27 82 562 1615,Langeberg Mall - 6506 - Mossel Bay - 6506 - South Africa,,,,,,,,-34.1474375,22.104312499999978
The Ambling Bear,5.0,5,https://theamblingbear.com/,+27 72 172 1976,Hill House - 7 Strand St - Plettenberg Bay - 6600 - South Africa,Closed,9:30a.m. - 4p.m.,9:30a.m. - 4p.m.,9:30a.m. - 4p.m.,9:30a.m. - 4p.m.,9:30a.m. - 4p.m.,Closed,-34.056562500000005,23.372437500000004
Jbay Tattoo And Piercing,5.0,10,,+27 78 801 2304,Beach front - 17a Da Gama Rd - Jeffreys Bay - 6330 - South Africa,9:30a.m. - 5:30p.m.,9:30a.m. - 5:30p.m.,9:30a.m. - 5:30p.m.,9:30a.m. - 5:30p.m.,9:30a.m. - 5:30p.m.,9:30a.m. - 2p.m.,Closed,-34.0545625,24.922812500000006
Ink Riots Tattoos,4.4,13,,+27 65 802 6805,000000 - Belgravia - East London - 5201 - South Africa,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,10a.m. - 5p.m.,Closed,-32.999812500000004,27.898437500000014
Bradzinktattoos,5.0,5,https://bradzinktattoos.business.site/?utm_source=gmb&utm_medium=referral,+27 68 008 1871,40th Sesde St - Windvogel - Gqeberha - 6059 - South Africa,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,Closed,-33.8989375,25.54006249999999
Dark Star Tattoos,3.6,25,,+27 74 230 8865,Wedding House - 31 Spring St - Knysna Central - Knysna - 6571 - South Africa,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,Closed,-34.036812499999996,23.052687500000005
Pain And Patience,5.0,10,http://painandpatience.com/?utm_source=gmb&utm_medium=referral,,Swellendam Ln Pudumo 201 - Hartenbos - Mossel Bay - 6520 - South Africa,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 6p.m.,9a.m. - 6p.m.,10a.m. - 2p.m.,Closed,-34.128562499999994,22.11181249999997
Tattoo Junkie,3.3,10,,+27 73 643 0646,45 Graaff Reinet Rd - Penford - Kariega - 6229 - South Africa,9a.m. - 4p.m.,9a.m. - 4p.m.,9a.m. - 4p.m.,9a.m. - 4p.m.,9a.m. - 9p.m.,9a.m. - 9p.m.,Closed,-33.7568125,25.40818750000001
Uniqma Tattoo Inks,4.9,40,,+27 62 137 9044,15 Lupin St - ASHERVILLE - Graaff-Reinet - 6280 - South Africa,12 - 8p.m.,12 - 8p.m.,12 - 8p.m.,12 - 8p.m.,12 - 8p.m.,10a.m. - 5p.m.,1 - 8p.m.,-32.279937499999996,24.5625625
Redemption Ink,5.0,7,https://redemption-ink.business.site/?utm_source=gmb&utm_medium=referral,+27 64 501 0318,102 Frere St - Cradock - 5880 - South Africa,8a.m. - 5:30p.m.,8a.m. - 5:30p.m.,8a.m. - 5:30p.m.,8a.m. - 5:30p.m.,8a.m. - 6p.m.,8a.m. - 1p.m.,Closed,-32.16518750000001,25.617937499999996
True Alchemy Tattoo,5.0,9,https://truealchemy.co.za/,+27 72 517 2675,Milkwood Village - Beacon Rd - Wilderness - 6560 - South Africa,Closed,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,Closed,-33.9938125,22.57443750000003
Second Skin Ta2 Studio,3.0,2,,+27 84 310 2491,45 A Wellington St - Bodorp - George - 6529 - South Africa,10a.m. - 7p.m.,11a.m. - 7p.m.,11a.m. - 7p.m.,11a.m. - 7p.m.,11a.m. - 7p.m.,12 - 8p.m.,10a.m. - 5p.m.,-33.9536875,22.468562500000004
Hummingbirdtattoo Studio,3.7,3,https://hummingbirdtattoo-studio.business.site/?utm_source=gmb&utm_medium=referral,+27 74 376 5349,Bathini st - Concordia - Knysna - 6571 - South Africa,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,-34.0300625,23.096687499999987
Stained.Ink Tattoo & Permanent Make-Up Studio,5.0,4,https://stainedink.business.site/?utm_source=gmb&utm_medium=referral,+27 62 648 3010,9 Harmony Rd - Amalinda - East London - 5201 - South Africa,8a.m. - 6p.m.,8a.m. - 6p.m.,8a.m. - 6p.m.,8a.m. - 6p.m.,8a.m. - 6p.m.,8a.m. - 6p.m.,8a.m. - 6p.m.,-32.9900625,27.868687500000007
Cjay Tattoo Studio,3.0,3,cjaytattoostudio.business.site,+27 78 996 1140,Campbell Street Opposite Ford's Trading - Fort Beaufort - 5720 - South Africa,8a.m. - 5p.m.,8a.m. - 5p.m.,8a.m. - 5p.m.,8a.m. - 5p.m.,8a.m. - 5p.m.,8a.m. - 5p.m.,Closed,-32.7800625,26.627937499999987
Body Ink Studio,3.0,2,,+27 72 534 7591,Van Brakel St - Bredasdorp - 7280 - South Africa,8a.m. - 10p.m.,8a.m. - 10p.m.,8a.m. - 10p.m.,8a.m. - 10p.m.,8a.m. - 10p.m.,8a.m. - 10p.m.,Closed,-34.5408125,20.043437499999996
Tattoos & Body Piercings By Roestoff,5.0,4,,+27 65 890 4313,13 3rd Ave - Newton Park - Gqeberha - 6055 - South Africa,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,10a.m. - 5p.m.,Closed,-33.9431875,25.57006250000002
Purple (In Plett),5.0,2,https://www.purplepiercing.co.za/,+27 84 365 5171,19 Main St - Plettenberg Bay - 6600 - South Africa,9:30a.m. - 3:30p.m.,9:30a.m. - 3:30p.m.,9:30a.m. - 3:30p.m.,9:30a.m. - 3:30p.m.,9:30a.m. - 3p.m.,9a.m. - 2p.m.,Closed,-34.0544375,23.372437500000004
Southern Ink Tattoo Studio,2.0,1,,,68 Blombos Rd - Noorsekloof - Jeffreys Bay - 6330 - South Africa,,,,,,,,-34.028437499999995,24.909562500000007
Shockers Ink Tattoos & Piercings,4.0,2,https://www.facebook.com/Shockers-Ink-Tattoos-port-elizabeth-1630354080526748/,+27 74 362 9744,53a Pickering Street - Newton Park - Gqeberha - 6055 - South Africa,8a.m. - 6p.m.,10a.m. - 6p.m.,10a.m. - 6p.m.,10a.m. - 6p.m.,10a.m. - 6p.m.,10a.m. - 6p.m.,10a.m. - 6p.m.,-33.94531250000001,25.562312500000004
Black Lotus Tattoos And Piercings,5.0,2,,+27 82 771 9632,11 Gray St - Knysna Central - Knysna - 6571 - South Africa,10a.m. - 4p.m.,10a.m. - 4p.m.,10a.m. - 4p.m.,10a.m. - 4p.m.,10a.m. - 4p.m.,Closed,Closed,-34.0384375,23.045812499999997
Mbasa,4.6,11,,+27 78 178 4051,31 John Beer Dr - Northcrest - Mthatha - South Africa,,,,,,,,-31.564687500000005,28.789937499999994
Given Ntungo Tattoos,5.0,1,,,15 King St - Southernwood - East London - 5312 - South Africa,,,,,,,,-33.0034375,27.901562499999997
Frost Tattoos,5.0,1,,+27 84 822 8787,16 Da Gama Rd - Jeffreys Bay - 6330 - South Africa,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 5p.m.,9a.m. - 3p.m.,9a.m. - 1p.m.,-34.0536875,24.922437500000015
